id_releve,horodatage,zone,temperature_interieure_c,temperature_exterieure_c,humidite_pct,occupation_personnes,type_jour,consommation_kwh
2248,2025-01-19 17:00:00,atelier,19.32,6.27,30.8,0,weekend,12.059
1291,2025-01-11 18:00:00,BUREAU NORD,21.71,6.3,41.4,0,weekend,9.177
2086,2025-01-18 09:00:00,BUREAU NORD,21.68,1.38,40.7,0,weekend,9.913
3994,2025-02-03 06:00:00,Salle Serveur,19.72,-0.13,49.3,0,ouvré,49.493
1251,2025-01-11 10:00:00,Bureau_Nord,21.79,1.98,31.0,0,weekend,11.047
8415,2025-03-12 02:00:00,Accueil,19.72,1.73,,3,ouvré,8.286
4355,2025-02-06 06:00:00,accueil ,21.01,-1.31,53.4,3,ouvré,11.098
10554,2025-03-29 22:00:00,Salle_Serveur,21.93,8.87,37.7,0,weekend,44.58
7289,2025-03-02 17:00:00,Salle Serveur,20.24,9.56,46.3,0,weekend,43.039
10689,2025-03-31 01:00:00,Salle Serveur,20.19,7.18,43.0,0,ouvré,46.063
4497,2025-02-07 11:00:00,Bureau_Sud,20.75,3.49,52.0,17,ouvré,20.416
7241,2025-03-02 08:00:00,BUREAU NORD,20.78,4.9,54.7,0,weekend,9.288
5088,2025-02-12 09:00:00,Atelier,20.42,3.58,29.3,7,ouvré,23.648
4400,2025-02-06 15:00:00,accueil ,21.08,7.62,32.1,6,ouvré,12.024
4737,2025-02-09 11:00:00,bureau sud,19.26,4.46,49.7,0,weekend,10.969
1364,2025-01-12 08:00:00,Salle_Serveur,20.79,0.59,38.8,0,weekend,47.784
8854,2025-03-15 18:00:00,Salle Serveur,21.68,10.2,42.3,0,weekend,43.386
8559,2025-03-13 07:00:00,Salle Serveur,20.4,1.9,52.7,0,ouvré,46.722
187,2025-01-02 13:00:00,bureau sud,20.96,4.06,,3,ouvré,21.373
4379,2025-02-06 11:00:00,Salle Serveur,21.67,5.53,42.3,0,ouvré,45.539
9493,2025-03-21 02:00:00,atelier,21.63,3.59,45.0,9,ouvré,13.97
4060,2025-02-03 19:00:00,Accueil,21.49,3.33,,7,ouvré,10.415
151,2025-01-02 06:00:00,bureau_nord,20.37,0.38,53.3,,ouvré,12.219
10295,2025-03-27 18:00:00,accueil ,21.61,10.27,42.9,7,ouvré,8.329
7543,2025-03-04 20:00:00,atelier,21.87,5.08,52.6,11,ouvré,14.602
6873,2025-02-27 06:00:00,Atelier,21.05,2.61,56.2,12,ouvré,16.96
2841,2025-01-24 16:00:00,bureau_nord,21.45,2.64,51.2,5,ouvré,16.978
675,2025-01-06 14:00:00,Accueil,20.7,3.38,42.3,9,ouvré,12.244
2319,2025-01-20 07:00:00,Salle Serveur,21.03,-1.25,46.1,0,ouvré,48.954
6535,2025-02-24 10:00:00,accueil ,21.46,5.99,37.7,6,ouvré,11.406
8087,2025-03-09 09:00:00,bureau sud,21.32,7.99,43.2,0,weekend,6.53
9279,2025-03-19 07:00:00,Salle Serveur,20.57,4.82,52.5,0,ouvré,46.203
4751,2025-02-09 14:00:00,BUREAU NORD,20.61,7.07,48.6,,weekend,6.363
2806,2025-01-24 09:00:00,bureau_nord,22.63,1.09,51.6,4,ouvré,15.415
7265,2025-03-02 12:00:00,Accueil,20.93,8.51,44.2,0,weekend,7.478
6938,2025-02-27 19:00:00,Atelier,22.74,4.11,52.5,5,ouvré,16.909
10703,2025-03-31 04:00:00,atelier,22.86,3.37,45.4,11,ouvré,13.661
7771,2025-03-06 18:00:00,Bureau_Nord,21.75,6.04,46.8,6,ouvré,12.225
7066,2025-02-28 21:00:00,BUREAU NORD,20.45,3.15,46.1,10,ouvré,9.418
6937,2025-02-27 19:00:00,bureau sud,21.48,4.11,42.2,10,ouvré,11.936
2433,2025-01-21 06:00:00,atelier,22.02,2.3,55.0,10,ouvré,16.951
7521,2025-03-04 16:00:00,BUREAU NORD,21.68,9.6,45.0,,ouvré,13.745
8797,2025-03-15 07:00:00,Bureau_Sud,21.01,5.86,62.3,0,weekend,10.262
813,2025-01-07 18:00:00,atelier,21.65,5.01,57.6,14,ouvré,19.528
9770,2025-03-23 09:00:00,Accueil,22.17,5.68,48.9,0,weekend,6.792
9529,2025-03-21 09:00:00,Salle_Serveur,21.68,6.22,,0,ouvré,44.585
9536,2025-03-21 11:00:00,bureau_nord,20.6,7.82,46.9,8,ouvré,653.25
3554,2025-01-30 14:00:00,Salle_Serveur,22.26,3.51,43.5,0,ouvré,46.798
6305,2025-02-22 12:00:00,accueil ,21.49,6.95,45.3,0,weekend,6.997
3114,2025-01-26 22:00:00,Salle_Serveur,20.69,-0.16,42.1,0,weekend,48.418
1908,2025-01-16 21:00:00,Atelier,21.45,2.65,53.0,,ouvré,15.0
3773,2025-02-01 10:00:00,Atelier,21.17,1.79,45.4,0,weekend,14.451
4292,2025-02-05 18:00:00,bureau sud,20.5,4.81,36.8,9,ouvré,13.988
8842,2025-03-15 16:00:00,Bureau_Sud,22.05,9.54,52.9,0,weekend,7.625
4240,2025-02-05 07:00:00,accueil ,20.51,1.84,42.9,4,ouvré,10.328
10221,2025-03-27 04:00:00,bureau_nord,20.63,1.14,43.1,4,ouvré,10.464
1509,2025-01-13 13:00:00,Salle_Serveur,19.84,5.85,52.5,0,ouvré,43.076
5091,2025-02-12 10:00:00,Bureau_Nord,21.93,1.7,,10,ouvré,15.782
265,2025-01-03 04:00:00,Accueil,21.46,-3.23,50.4,4,ouvré,690.627
4530,2025-02-07 17:00:00,accueil ,19.75,7.12,,7,ouvré,10.222
3895,2025-02-02 10:00:00,accueil ,,3.22,39.0,0,weekend,8.42
1600,2025-01-14 07:00:00,accueil ,-999,-0.34,49.1,7,ouvré,10.574
5423,2025-02-15 04:00:00,atelier,21.17,-3.63,51.7,0,weekend,18.312
1409,2025-01-12 17:00:00,Salle_Serveur,20.25,5.27,30.6,0,weekend,44.991
549,2025-01-05 13:00:00,Salle_Serveur,21.3,4.83,52.9,0,weekend,46.264
10360,2025-03-28 07:00:00,accueil ,22.15,7.89,44.3,6,ouvré,7.734
7015,2025-02-28 10:00:00,accueil ,21.15,5.75,44.4,11,ouvré,11.332
2830,2025-01-24 13:00:00,Accueil,21.65,6.68,47.2,6,ouvré,14.088
7925,2025-03-08 00:00:00,accueil ,21.17,3.32,44.2,0,weekend,9.442
7418,2025-03-03 19:00:00,Atelier,21.83,5.6,53.3,9,ouvré,16.791
4183,2025-02-04 20:00:00,atelier,21.92,4.4,56.1,5,ouvré,15.004
6322,2025-02-22 16:00:00,bureau sud,19.67,5.86,38.7,0,weekend,10.583
1117,2025-01-10 07:00:00,bureau sud,22.08,-0.45,40.0,9,ouvré,14.119
2985,2025-01-25 20:00:00,Accueil,20.02,3.33,40.2,0,weekend,8.71
5077,2025-02-12 07:00:00,Bureau_Sud,22.04,1.71,,6,ouvré,12.051
2011,2025-01-17 18:00:00,bureau_nord,21.0,4.84,42.6,6,ouvré,12.491
10649,2025-03-30 17:00:00,Salle_Serveur,21.08,13.13,45.1,0,weekend,41.412
4282,2025-02-05 16:00:00,bureau sud,20.49,7.8,31.1,9,ouvré,16.231
7151,2025-03-01 14:00:00,Bureau_Nord,21.17,8.81,41.7,0,weekend,6.636
8504,2025-03-12 20:00:00,Salle Serveur,21.86,8.69,52.5,0,ouvré,44.211
84,2025-01-01 16:00:00,Salle Serveur,19.63,6.32,45.7,0,férié,45.719
4780,2025-02-09 19:00:00,accueil ,21.01,6.46,45.7,0,weekend,
2487,2025-01-21 17:00:00,bureau sud,21.63,4.38,38.7,0,ouvré,14.677
7535,2025-03-04 18:00:00,Accueil,21.92,7.33,50.3,6,ouvré,7.697
809,2025-01-07 17:00:00,Salle_Serveur,21.02,5.75,41.7,0,ouvré,46.492
674,2025-01-06 14:00:00,Salle_Serveur,20.61,3.38,47.4,0,ouvré,46.77
47,2025-01-01 09:00:00,bureau sud,,1.87,44.2,13,férié,
3484,2025-01-30 00:00:00,Salle_Serveur,21.13,0.24,38.2,,ouvré,48.484
2426,2025-01-21 05:00:00,BUREAU NORD,21.0,-2.14,39.8,12,ouvré,14.716
1531,2025-01-13 18:00:00,bureau_nord,21.48,6.49,40.3,6,ouvré,10.953
114,2025-01-01 22:00:00,Salle Serveur,20.61,3.6,46.2,0,férié,46.975
4284,2025-02-05 16:00:00,Salle_Serveur,21.92,7.8,32.3,0,ouvré,44.912
1987,2025-01-17 13:00:00,Bureau_Sud,21.08,3.3,45.5,10,ouvré,20.391
4123,2025-02-04 08:00:00,atelier,21.13,2.9,46.9,10,ouvré,20.868
3498,2025-01-30 03:00:00,Atelier,20.28,-1.61,57.4,6,ouvré,17.027
6849,2025-02-27 01:00:00,Salle_Serveur,22.7,0.99,41.3,0,ouvré,48.417
5490,2025-02-15 17:00:00,accueil ,21.63,6.51,42.9,0,weekend,8.107
2586,2025-01-22 13:00:00,BUREAU NORD,21.03,4.97,54.5,0,ouvré,16.952
6168,2025-02-21 09:00:00,atelier,21.8,1.42,46.1,1,ouvré,24.28
9669,2025-03-22 13:00:00,Salle_Serveur,20.11,12.35,47.8,0,weekend,42.217
6246,2025-02-22 01:00:00,bureau_nord,22.21,2.74,45.6,0,weekend,10.066
6907,2025-02-27 13:00:00,bureau sud,20.06,7.52,51.1,0,ouvré,17.911
1970,2025-01-17 09:00:00,Accueil,20.89,2.21,33.3,7,ouvré,
650,2025-01-06 09:00:00,Accueil,21.3,2.57,39.2,,ouvré,11.356
10115,2025-03-26 06:00:00,accueil ,21.63,2.11,47.2,,ouvré,9.032
4454,2025-02-07 02:00:00,Salle_Serveur,,-2.96,50.9,0,ouvré,47.488
2876,2025-01-24 23:00:00,Bureau_Nord,22.29,-1.78,42.4,9,ouvré,11.083
4678,2025-02-08 23:00:00,Atelier,20.03,0.37,30.9,0,weekend,15.125
8334,2025-03-11 10:00:00,Salle_Serveur,19.87,8.65,55.0,0,ouvré,44.064
8976,2025-03-16 19:00:00,Bureau_Nord,22.62,8.69,45.3,0,weekend,7.287
10095,2025-03-26 02:00:00,Accueil,20.23,2.7,42.1,10,ouvré,8.347
6261,2025-02-22 04:00:00,Bureau_Nord,20.16,-0.81,40.3,0,weekend,11.941
10048,2025-03-25 17:00:00,Atelier,21.3,11.41,35.6,5,ouvré,21.123
5286,2025-02-14 01:00:00,bureau_nord,19.81,-0.01,43.9,8,ouvré,12.109
4295,2025-02-05 18:00:00,Accueil,20.07,4.81,54.1,7,ouvré,11.348
4952,2025-02-11 06:00:00,bureau sud,19.68,-0.03,47.5,4,ouvré,13.035
2368,2025-01-20 17:00:00,atelier,21.27,4.13,44.6,5,ouvré,23.671
2504,2025-01-21 20:00:00,Salle_Serveur,20.47,3.74,42.6,0,ouvré,44.715
2989,2025-01-25 21:00:00,Salle_Serveur,20.38,1.1,31.8,0,weekend,47.629
7998,2025-03-08 15:00:00,atelier,21.0,8.87,42.4,0,weekend,9.765
1467,2025-01-13 05:00:00,bureau sud,21.74,-2.34,39.3,0,ouvré,10.619
337,2025-01-03 19:00:00,bureau sud,19.87,2.36,40.5,5,ouvré,12.367
10000,2025-03-25 07:00:00,Accueil,20.62,4.89,32.2,4,ouvré,8.72
6408,2025-02-23 09:00:00,atelier,21.79,4.96,45.3,0,weekend,12.471
3158,2025-01-27 07:00:00,Atelier,,-1.67,48.0,4,ouvré,19.629
3247,2025-01-28 01:00:00,bureau sud,22.04,-1.67,45.1,5,ouvré,11.892
682,2025-01-06 16:00:00,bureau sud,20.13,5.83,41.1,5,ouvré,16.454
2615,2025-01-22 18:00:00,accueil ,-999,4.56,48.9,0,ouvré,10.291
6953,2025-02-27 22:00:00,Atelier,21.65,4.75,50.6,6,ouvré,
10240,2025-03-27 07:00:00,Accueil,,4.66,43.0,,ouvré,731.864
595,2025-01-05 22:00:00,accueil ,21.37,0.48,49.0,0,weekend,9.749
897,2025-01-08 11:00:00,Bureau_Sud,19.29,3.67,42.2,5,ouvré,18.926
4138,2025-02-04 11:00:00,Atelier,21.3,4.74,48.0,9,ouvré,31.658
9242,2025-03-19 00:00:00,Bureau_Sud,22.35,3.17,44.1,4,ouvré,8.644
5266,2025-02-13 21:00:00,bureau_nord,22.39,4.73,42.0,15,ouvré,7.49
6330,2025-02-22 17:00:00,Accueil,21.87,5.42,47.7,0,weekend,7.557
10114,2025-03-26 06:00:00,Salle Serveur,21.43,2.11,37.9,,ouvré,48.357
6258,2025-02-22 03:00:00,Atelier,21.86,-1.48,41.4,0,weekend,15.444
5448,2025-02-15 09:00:00,atelier,21.84,1.82,50.7,0,weekend,15.069
9139,2025-03-18 03:00:00,Salle Serveur,21.8,1.74,46.2,0,ouvré,46.895
3357,2025-01-28 23:00:00,bureau sud,20.37,-2.31,40.8,3,ouvré,10.698
1374,2025-01-12 10:00:00,Salle_Serveur,21.25,2.34,46.9,0,weekend,47.431
4612,2025-02-08 10:00:00,bureau sud,21.07,2.45,33.3,0,weekend,10.961
2955,2025-01-25 14:00:00,Accueil,22.17,4.88,46.5,0,weekend,8.713
1698,2025-01-15 03:00:00,Atelier,20.7,-4.43,37.8,10,ouvré,16.629
2224,2025-01-19 12:00:00,Salle_Serveur,21.35,4.27,44.8,0,weekend,46.345
5808,2025-02-18 09:00:00,atelier,21.62,6.18,34.9,,ouvré,21.53
10283,2025-03-27 16:00:00,Atelier,21.64,11.95,46.8,6,ouvré,24.503
3377,2025-01-29 03:00:00,bureau sud,20.36,-1.4,40.8,4,ouvré,12.196
739,2025-01-07 03:00:00,Salle_Serveur,20.5,-1.38,39.5,,ouvré,50.136
6307,2025-02-22 13:00:00,Bureau_Sud,22.15,7.55,51.5,0,weekend,8.872
5273,2025-02-13 22:00:00,atelier,20.11,1.96,38.1,3,ouvré,12.713
7170,2025-03-01 17:00:00,accueil ,20.87,7.22,48.8,0,weekend,5.885
1133,2025-01-10 10:00:00,Atelier,21.1,3.48,31.8,9,ouvré,29.321
4535,2025-02-07 18:00:00,accueil ,20.6,6.93,44.7,2,ouvré,7.338
6028,2025-02-20 05:00:00,Atelier,20.63,1.66,33.4,5,ouvré,13.878
532,2025-01-05 10:00:00,bureau sud,22.39,3.11,38.3,0,weekend,9.614
4313,2025-02-05 22:00:00,atelier,21.54,1.74,52.4,6,ouvré,13.422
2892,2025-01-25 02:00:00,bureau sud,21.3,1.12,,0,weekend,11.462
1644,2025-01-14 16:00:00,Salle Serveur,21.8,3.13,46.3,0,ouvré,45.87
1339,2025-01-12 03:00:00,Salle_Serveur,21.21,-2.96,,0,weekend,-7.04
10556,2025-03-29 23:00:00,BUREAU NORD,20.6,4.26,,0,weekend,9.984
7148,2025-03-01 13:00:00,atelier,22.42,7.33,38.3,0,weekend,11.253
2748,2025-01-23 21:00:00,atelier,20.82,1.86,52.5,6,ouvré,14.929
6179,2025-02-21 11:00:00,Salle Serveur,21.32,4.38,44.3,0,ouvré,45.24
1854,2025-01-16 10:00:00,Salle_Serveur,22.08,4.0,54.2,0,ouvré,46.028
4928,2025-02-11 01:00:00,Atelier,19.02,-2.01,51.6,,ouvré,13.938
2260,2025-01-19 19:00:00,accueil ,21.4,4.24,35.2,0,weekend,9.071
10031,2025-03-25 14:00:00,BUREAU NORD,21.98,10.26,48.0,7,ouvré,16.731
5741,2025-02-17 20:00:00,BUREAU NORD,20.79,5.82,46.4,7,ouvré,9.415
4126,2025-02-04 09:00:00,Bureau_Nord,20.55,2.75,40.2,9,ouvré,15.44
1066,2025-01-09 21:00:00,bureau_nord,21.35,2.39,46.2,10,ouvré,8.821
5730,2025-02-17 17:00:00,Accueil,21.41,5.78,61.9,7,ouvré,11.739
2041,2025-01-18 00:00:00,bureau_nord,20.57,-1.68,47.3,0,weekend,13.966
3231,2025-01-27 22:00:00,bureau_nord,20.46,2.24,40.7,13,ouvré,9.092
8352,2025-03-11 14:00:00,Bureau_Sud,20.57,7.74,46.2,5,ouvré,17.527
10337,2025-03-28 03:00:00,bureau sud,20.29,3.71,36.8,5,ouvré,10.265
1146,2025-01-10 13:00:00,Bureau_Nord,20.03,6.77,37.5,7,ouvré,17.124
2252,2025-01-19 18:00:00,bureau sud,20.97,6.43,33.6,0,weekend,9.426
269,2025-01-03 05:00:00,Salle Serveur,21.78,0.1,44.8,0,ouvré,48.421
3134,2025-01-27 02:00:00,Salle Serveur,,-1.27,43.7,0,ouvré,47.803
8223,2025-03-10 12:00:00,atelier,21.18,9.08,43.8,10,ouvré,32.229
6560,2025-02-24 15:00:00,accueil ,19.36,7.61,42.2,10,ouvré,9.379
7651,2025-03-05 18:00:00,bureau_nord,21.16,8.99,291.7,11,,9.538
6790,2025-02-26 13:00:00,Accueil,22.09,8.96,47.9,12,ouvré,11.685
3323,2025-01-28 16:00:00,Atelier,20.86,8.1,49.9,,ouvré,26.617
4973,2025-02-11 10:00:00,atelier,21.91,4.78,43.1,15,ouvré,26.927
9041,2025-03-17 08:00:00,bureau_nord,21.69,5.56,44.9,5,ouvré,10.632
8571,2025-03-13 10:00:00,Bureau_Nord,21.07,6.48,41.5,8,ouvré,12.64
3952,2025-02-02 22:00:00,bureau sud,19.64,0.68,44.4,0,weekend,12.334
4374,2025-02-06 10:00:00,Salle_Serveur,21.49,4.94,42.8,0,ouvré,46.916
3707,2025-01-31 21:00:00,bureau sud,20.96,2.26,41.9,13,ouvré,9.92
2348,2025-01-20 13:00:00,Atelier,19.61,5.51,,14,ouvré,34.224
2076,2025-01-18 07:00:00,Bureau_Nord,21.15,0.79,47.6,0,weekend,11.62
9837,2025-03-23 23:00:00,bureau sud,22.87,5.25,39.4,0,weekend,9.19
9034,2025-03-17 06:00:00,Salle Serveur,21.36,3.83,54.1,0,ouvré,47.37
4613,2025-02-08 10:00:00,Atelier,21.36,2.45,47.0,0,weekend,15.138
5335,2025-02-14 10:00:00,accueil ,20.4,4.61,40.5,8,ouvré,11.549
2343,2025-01-20 12:00:00,Atelier,21.14,4.71,55.7,7,ouvré,34.254
8010,2025-03-08 17:00:00,Accueil,21.25,8.82,44.7,0,weekend,4.095
7824,2025-03-07 04:00:00,Salle_Serveur,21.5,-0.07,45.8,0,ouvré,48.077
2288,2025-01-20 01:00:00,atelier,22.19,-1.1,38.4,7,ouvré,13.344
5282,2025-02-14 00:00:00,Bureau_Sud,19.69,-0.07,54.1,11,ouvré,9.869
5971,2025-02-19 18:00:00,BUREAU NORD,21.3,7.36,44.0,8,ouvré,10.251
9231,2025-03-18 22:00:00,bureau_nord,,7.39,46.6,3,ouvré,7.643
5522,2025-02-16 00:00:00,bureau sud,20.23,1.04,34.3,0,weekend,10.086
2378,2025-01-20 19:00:00,atelier,20.5,4.11,45.2,3,ouvré,17.41
3287,2025-01-28 09:00:00,Bureau_Sud,20.93,1.06,44.5,5,ouvré,14.754
764,2025-01-07 08:00:00,Salle Serveur,21.56,0.21,46.9,0,ouvré,47.981
2895,2025-01-25 02:00:00,accueil ,21.02,1.12,47.2,0,weekend,7.857
1519,2025-01-13 15:00:00,Salle Serveur,21.84,4.59,45.1,0,ouvré,44.88
703,2025-01-06 20:00:00,atelier,20.99,3.19,47.3,4,ouvré,15.298
9320,2025-03-19 15:00:00,Accueil,20.92,11.63,45.1,8,ouvré,10.155
4879,2025-02-10 15:00:00,Salle Serveur,21.47,7.23,54.8,0,ouvré,44.972
8003,2025-03-08 16:00:00,atelier,20.5,10.88,53.6,0,weekend,9.78
1026,2025-01-09 13:00:00,Bureau_Nord,21.18,4.31,45.0,6,ouvré,17.841
10573,2025-03-30 02:00:00,atelier,20.81,3.93,47.5,0,weekend,13.906
5575,2025-02-16 10:00:00,accueil ,22.96,5.18,38.1,0,weekend,8.837
6990,2025-02-28 05:00:00,Accueil,20.92,1.27,36.9,6,ouvré,10.382
3598,2025-01-30 23:00:00,Atelier,21.31,2.82,60.1,7,ouvré,12.754
7441,2025-03-04 00:00:00,Bureau_Nord,21.18,2.93,34.3,8,ouvré,9.081
7223,2025-03-02 04:00:00,atelier,20.23,0.5,44.6,0,weekend,14.592
9053,2025-03-17 10:00:00,atelier,20.45,7.72,40.7,14,ouvré,26.496
3237,2025-01-27 23:00:00,Bureau_Sud,20.75,0.4,31.4,2,ouvré,9.015
10285,2025-03-27 16:00:00,accueil ,20.27,11.95,43.9,10,ouvré,9.432
1056,2025-01-09 19:00:00,bureau_nord,21.07,2.43,49.2,11,ouvré,10.855
6264,2025-02-22 04:00:00,Salle_Serveur,21.22,-0.81,48.7,0,weekend,49.507
2060,2025-01-18 03:00:00,Accueil,20.08,-3.13,46.0,0,weekend,11.5
3000,2025-01-25 23:00:00,Accueil,22.09,0.47,47.7,0,weekend,9.544
8378,2025-03-11 19:00:00,Atelier,20.69,6.3,47.2,0,ouvré,17.005
6229,2025-02-21 21:00:00,Salle_Serveur,21.29,5.23,48.8,0,ouvré,45.325
9227,2025-03-18 21:00:00,bureau sud,20.42,6.96,41.0,10,ouvré,9.576
4797,2025-02-09 23:00:00,bureau sud,21.4,1.53,38.4,0,weekend,10.68
1818,2025-01-16 03:00:00,Atelier,20.88,-3.23,,5,ouvré,16.15
8801,2025-03-15 08:00:00,bureau_nord,20.47,5.56,44.0,0,weekend,7.661
948,2025-01-08 21:00:00,atelier,21.15,0.92,50.1,9,ouvré,13.06
7238,2025-03-02 07:00:00,atelier,,1.47,,0,weekend,14.579
6541,2025-02-24 12:00:00,Bureau_Nord,22.17,7.95,47.0,,ouvré,15.113
1504,2025-01-13 12:00:00,Salle_Serveur,20.38,4.46,41.4,0,ouvré,45.962
34,2025-01-01 06:00:00,Salle Serveur,,0.02,42.9,0,férié,47.495
9422,2025-03-20 12:00:00,Bureau_Sud,20.18,9.31,,2,ouvré,16.844
9441,2025-03-20 16:00:00,Bureau_Nord,21.11,10.68,39.4,3,ouvré,12.476
4337,2025-02-06 03:00:00,Bureau_Sud,20.94,-0.24,54.4,3,ouvré,13.363
2794,2025-01-24 06:00:00,Salle_Serveur,20.16,-1.43,50.9,0,ouvré,50.259
7672,2025-03-05 22:00:00,Bureau_Sud,20.28,2.92,37.9,9,ouvré,9.102
3387,2025-01-29 05:00:00,Bureau_Sud,21.46,-0.34,48.9,8,ouvré,12.096
10516,2025-03-29 15:00:00,bureau_nord,20.97,10.93,48.6,0,weekend,6.639
3882,2025-02-02 08:00:00,bureau sud,20.36,1.72,47.1,0,weekend,11.352
3017,2025-01-26 03:00:00,Bureau_Sud,21.38,-0.6,37.6,0,weekend,12.378
6980,2025-02-28 03:00:00,accueil ,20.52,2.86,45.1,10,ouvré,9.667
6892,2025-02-27 10:00:00,Bureau_Sud,19.57,4.35,41.1,6,ouvré,17.71
8995,2025-03-16 22:00:00,Accueil,20.67,4.82,47.8,0,weekend,8.434
3300,2025-01-28 11:00:00,accueil ,20.37,4.25,50.7,7,ouvré,14.026
2467,2025-01-21 13:00:00,Bureau_Sud,22.12,7.98,49.3,6,ouvré,17.973
2347,2025-01-20 13:00:00,Bureau_Sud,22.6,5.51,41.7,1,ouvré,19.289
8073,2025-03-09 06:00:00,Atelier,20.88,3.22,52.8,0,weekend,12.704
3768,2025-02-01 09:00:00,atelier,21.02,3.28,45.2,0,weekend,14.404
7932,2025-03-08 02:00:00,bureau sud,20.56,2.52,39.1,0,weekend,12.459
4936,2025-02-11 03:00:00,bureau_nord,20.92,-0.63,53.0,4,ouvré,10.151
4676,2025-02-08 23:00:00,bureau_nord,21.59,0.37,46.2,0,weekend,11.196
8133,2025-03-09 18:00:00,Atelier,21.05,7.54,48.3,0,weekend,10.933
2885,2025-01-25 00:00:00,accueil ,20.71,-0.28,50.2,0,weekend,10.449
9130,2025-03-18 01:00:00,accueil ,21.46,3.15,45.7,13,ouvré,7.86
3024,2025-01-26 04:00:00,Salle_Serveur,21.87,-1.33,54.1,0,weekend,48.394
9948,2025-03-24 21:00:00,atelier,20.41,7.14,40.9,7,ouvré,11.381
2996,2025-01-25 23:00:00,Bureau_Nord,20.59,0.47,42.3,,weekend,11.271
3509,2025-01-30 05:00:00,Salle_Serveur,20.93,-1.99,48.1,0,ouvré,49.118
4773,2025-02-09 18:00:00,Atelier,20.91,6.16,47.6,0,weekend,12.441
2263,2025-01-19 20:00:00,Atelier,22.04,3.61,49.4,0,weekend,12.271
5351,2025-02-14 14:00:00,BUREAU NORD,20.69,6.6,39.0,11,ouvré,18.576
10449,2025-03-29 01:00:00,Salle Serveur,21.5,4.98,46.3,,weekend,46.414
2702,2025-01-23 12:00:00,Bureau_Sud,20.19,5.17,43.8,14,ouvré,17.903
6586,2025-02-24 21:00:00,BUREAU NORD,19.98,2.77,48.1,4,ouvré,8.815
4660,2025-02-08 19:00:00,Accueil,21.7,2.9,59.7,,weekend,9.256
2470,2025-01-21 13:00:00,accueil ,21.15,7.98,43.0,11,ouvré,12.344
1506,2025-01-13 13:00:00,BUREAU NORD,19.55,5.85,51.6,6,ouvré,16.007
10182,2025-03-26 20:00:00,Bureau_Sud,20.35,7.99,54.4,6,ouvré,9.955
8089,2025-03-09 09:00:00,Salle_Serveur,21.25,7.99,52.3,0,weekend,
2195,2025-01-19 06:00:00,accueil ,20.3,1.13,50.3,0,weekend,10.051
6666,2025-02-25 13:00:00,Bureau_Nord,20.69,6.74,45.5,9,ouvré,15.876
9239,2025-03-18 23:00:00,Salle Serveur,21.73,2.26,50.7,0,ouvré,46.539
5421,2025-02-15 04:00:00,BUREAU NORD,20.24,-3.63,58.0,0,weekend,11.698
492,2025-01-05 02:00:00,bureau sud,21.27,-1.71,49.9,0,weekend,11.692
8151,2025-03-09 22:00:00,BUREAU NORD,22.03,3.34,50.1,0,weekend,8.916
4719,2025-02-09 07:00:00,Salle Serveur,21.63,0.93,46.0,0,weekend,49.138
3125,2025-01-27 00:00:00,Accueil,21.67,-2.35,45.0,10,ouvré,10.647
6323,2025-02-22 16:00:00,Atelier,21.21,5.86,40.0,0,weekend,11.12
7776,2025-03-06 19:00:00,bureau_nord,19.38,5.19,39.0,,ouvré,9.737
9355,2025-03-19 22:00:00,Accueil,20.56,6.22,39.0,0,ouvré,7.096
4171,2025-02-04 18:00:00,BUREAU NORD,22.4,4.85,44.4,7,ouvré,12.717
2419,2025-01-21 03:00:00,Salle Serveur,21.18,-1.55,37.6,0,ouvré,48.572
1865,2025-01-16 12:00:00,accueil ,21.73,2.91,47.1,16,ouvré,14.143
8730,2025-03-14 17:00:00,accueil ,20.66,9.07,51.5,,ouvré,8.278
1154,2025-01-10 14:00:00,Salle Serveur,21.47,4.9,45.4,0,ouvré,45.987
4570,2025-02-08 01:00:00,Accueil,21.8,2.43,42.7,0,weekend,10.206
10126,2025-03-26 09:00:00,BUREAU NORD,20.82,7.67,46.6,4,ouvré,13.32
2228,2025-01-19 13:00:00,atelier,20.41,5.79,40.8,0,weekend,13.113
5059,2025-02-12 03:00:00,Salle_Serveur,20.5,-0.04,47.5,0,ouvré,48.092
5420,2025-02-15 03:00:00,accueil ,21.42,-2.31,38.1,0,weekend,10.151
10668,2025-03-30 21:00:00,Atelier,20.84,9.53,38.9,0,weekend,11.022
6507,2025-02-24 05:00:00,Bureau_Sud,21.61,-0.75,48.7,6,ouvré,12.277
8450,2025-03-12 09:00:00,accueil ,21.85,5.67,46.0,20,ouvré,9.604
705,2025-01-06 20:00:00,accueil ,22.99,3.19,42.5,9,ouvré,11.144
5152,2025-02-12 22:00:00,bureau sud,21.22,2.77,,6,ouvré,10.05
3448,2025-01-29 17:00:00,Atelier,22.42,4.26,47.1,4,ouvré,24.259
5946,2025-02-19 13:00:00,bureau_nord,22.22,5.38,50.7,3,ouvré,16.064
2210,2025-01-19 09:00:00,accueil ,22.06,3.58,40.5,,weekend,8.406
8673,2025-03-14 06:00:00,atelier,20.35,2.51,47.7,0,ouvré,16.493
2596,2025-01-22 15:00:00,BUREAU NORD,20.83,6.14,47.3,11,ouvré,15.616
